fname,size,size_mb,url
PPT1988_ANN_CONUS.zip,20257097,20.257096999999998,https://www.sciencebase.gov/catalog/file/get/57bf5c07e4b0f2f0ceb75b1b?f=__disk__2a%2F63%2F8c%2F2a638c9d3e056eef67bd8e94615456f06b0a1771
PPT2011_ANN_CONUS.zip,20344008,20.344008,https://www.sciencebase.gov/catalog/file/get/57bf5c07e4b0f2f0ceb75b1b?f=__disk__81%2F9c%2F4c%2F819c4cfc1f67dc2724a12326c0b746a1e9153db8
PPT2000_ANN_CONUS.zip,20181821,20.181821,https://www.sciencebase.gov/catalog/file/get/57bf5c07e4b0f2f0ceb75b1b?f=__disk__29%2Ff0%2Ffd%2F29f0fd83d66039ca4b5c41e4eeb6249cddf11122
PPT2004_ANN_CONUS.zip,20459336,20.459336,https://www.sciencebase.gov/catalog/file/get/57bf5c07e4b0f2f0ceb75b1b?f=__disk__e6%2F0d%2Fbc%2Fe60dbc8297a10250f5fffb84ce5e28105b29b2c1
PPT2013_ANN_CONUS.zip,20101627,20.101627,https://www.sciencebase.gov/catalog/file/get/57bf5c07e4b0f2f0ceb75b1b?f=__disk__e5%2F55%2Ff5%2Fe555f5b043c58a9079902f010f0ee34af3da7dc7
PPT1979_ANN_CONUS.zip,20612332,20.612332,https://www.sciencebase.gov/catalog/file/get/57bf5c07e4b0f2f0ceb75b1b?f=__disk__44%2Fb9%2F3a%2F44b93ad30bde749bfc2c5d5da909aeb9641c28eb
PPT2001_ANN_CONUS.zip,20211431,20.211430999999997,https://www.sciencebase.gov/catalog/file/get/57bf5c07e4b0f2f0ceb75b1b?f=__disk__84%2F45%2F52%2F844552f71759d84d2d8f3e94e0c840ffcdc237c1
PPT1997_ANN_CONUS.zip,20301385,20.301385,https://www.sciencebase.gov/catalog/file/get/57bf5c07e4b0f2f0ceb75b1b?f=__disk__e6%2Fed%2F99%2Fe6ed999d0970ef73e460755024643cb29fac3bf5
PPT1996_ANN_CONUS.zip,20740051,20.740050999999998,https://www.sciencebase.gov/catalog/file/get/57bf5c07e4b0f2f0ceb75b1b?f=__disk__ae%2Fa5%2Fb3%2Faea5b3fb326cebe73a2448e9bc235a7ef6a097c7
PPT1999_ANN_CONUS.zip,20202330,20.20233,https://www.sciencebase.gov/catalog/file/get/57bf5c07e4b0f2f0ceb75b1b?f=__disk__eb%2Fa3%2F62%2Feba3628e8fab713df4e6feb97760f7417cbe3bb4
PPT1985_ANN_CONUS.zip,20527148,20.527148,https://www.sciencebase.gov/catalog/file/get/57bf5c07e4b0f2f0ceb75b1b?f=__disk__f9%2F22%2Fa9%2Ff922a95dede29fc08ee571a1ff364a2f5cbc60f3
PPT2010_ANN_CONUS.zip,20248404,20.248404,https://www.sciencebase.gov/catalog/file/get/57bf5c07e4b0f2f0ceb75b1b?f=__disk__eb%2F1f%2F3a%2Feb1f3a256f0f3926177723a09cceaf70f17132ce
PPT2012_ANN_CONUS.zip,20101194,20.101194,https://www.sciencebase.gov/catalog/file/get/57bf5c07e4b0f2f0ceb75b1b?f=__disk__27%2Ff2%2F66%2F27f266003f7533ec56da8950ad16a51cbe249ab5
PPT2005_ANN_CONUS.zip,20267398,20.267398,https://www.sciencebase.gov/catalog/file/get/57bf5c07e4b0f2f0ceb75b1b?f=__disk__6d%2F87%2Ff3%2F6d87f37214c4dafe3113a3ea783a06191fbd341d
PPT2008_ANN_CONUS.zip,20284622,20.284622,https://www.sciencebase.gov/catalog/file/get/57bf5c07e4b0f2f0ceb75b1b?f=__disk__01%2Faf%2F22%2F01af225228c30168679f61b309bc0283167a3eca
PPT2015_ANN_CONUS.zip,21103177,21.103177,https://www.sciencebase.gov/catalog/file/get/57bf5c07e4b0f2f0ceb75b1b?f=__disk__96%2F3d%2F74%2F963d74336195738cf2ea21499043623971f9a6de
NHDV2_Annual_PPT_WB4515_CONUS.xml,18400,0.0184,https://www.sciencebase.gov/catalog/file/get/57bf5c07e4b0f2f0ceb75b1b?f=__disk__7f%2Fc1%2F99%2F7fc1995bbf2b17f637ad010ce20877d4ce2861a9
RUN1963_ANN_CONUS.zip,17590786,17.590785999999998,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__b1%2F82%2F49%2Fb18249a4177cf349a5524106aa967f46d9997fd1
RUN1954_ANN_CONUS.zip,17598798,17.598798,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__73%2Faf%2F54%2F73af540978c9e9336d90823e4f97581ec6247b91
RUN1953_ANN_CONUS.zip,17903770,17.903769999999998,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__34%2F2c%2Fed%2F342ced6b70684f7872f3b081501d0e3d4fd3c107
RUN1956_ANN_CONUS.zip,17447787,17.447786999999998,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__66%2Fd4%2F13%2F66d413b9bb1c8154ce336c2cecbd376237b038eb
RUN1976_ANN_CONUS.zip,17857965,17.857965,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__2a%2F6f%2Fb2%2F2a6fb24a2df939b3c1465067764611b391447a2c
RUN1955_ANN_CONUS.zip,17570803,17.570802999999998,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__0b%2Ff1%2F8b%2F0bf18b4512ae72fe307fdb61b408ff5ea37c84b0
RUN1977_ANN_CONUS.zip,17970790,17.97079,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__73%2F87%2Ff4%2F7387f4c9fe0a468b2985488842a162a2a882a33c
RUN1989_ANN_CONUS.zip,17969143,17.969143,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__72%2F2f%2F91%2F722f91082b2032c8438498349db4434d7bd0c0fb
RUN2007_ANN_CONUS.zip,17881605,17.881605,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__f6%2Fce%2Fd8%2Ff6ced82705ccc0a3c6a2491d239d1bd605e5eff9
RUN1966_ANN_CONUS.zip,17952102,17.952102,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__ca%2F07%2Fb3%2Fca07b37f2345480ed8e469ad405ad13d2cea63bf
RUN1988_ANN_CONUS.zip,17771124,17.771124,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__77%2F65%2Faf%2F7765af7079841b1b5c9c83cfd40ccf39de39748b
RUN1964_ANN_CONUS.zip,17949449,17.949448999999998,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__3b%2F4d%2F4b%2F3b4d4bccd7fca70b5048f43e9fcb7abbfeb2c27c
RUN1957_ANN_CONUS.zip,18771633,18.771632999999998,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__44%2Fb9%2F4d%2F44b94d686c8d28faef888ac698f0ad8b9a793985
RUN2006_ANN_CONUS.zip,17812232,17.812231999999998,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__75%2Fe2%2F9c%2F75e29c74ecdb9318009ff656a76af526fcf716fd
RUN1950_ANN_CONUS.zip,18286955,18.286955,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__81%2F06%2Fad%2F8106ad646d536c489f033812338e31b08450a5e4
RUN1952_ANN_CONUS.zip,18335189,18.335189,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__22%2F50%2F24%2F22502466c2ea2a6e82001878bfca3cba20d7171a
RUN1949_ANN_CONUS.zip,18387164,18.387164,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__2d%2F1e%2F35%2F2d1e35e7439b41b35b0262cee734324d0cdd1a43
RUN2013_ANN_CONUS.zip,17990706,17.990706,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__9b%2Fe2%2F9f%2F9be29fe241a1b55964bb4e6baf66d6383c24858e
RUN1947_ANN_CONUS.zip,18412723,18.412723,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__41%2F09%2F3d%2F41093dc785d0d697be980160b75666e1c264afdc
RUN1961_ANN_CONUS.zip,18207784,18.207784,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__fa%2F2a%2Fcb%2Ffa2acbf86f754dfd52ab5404964dfd44fa56ad2e
RUN2012_ANN_CONUS.zip,17485681,17.485681,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__1a%2F79%2Fc1%2F1a79c1e8277ad0383ff74a8d9f8573628ee4e5df
RUN1960_ANN_CONUS.zip,18158577,18.158576999999998,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__a9%2F3f%2F29%2Fa93f295c8e987597c316371d019dfd3ed96e70cb
RUN1948_ANN_CONUS.zip,18039656,18.039656,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__4c%2Fe6%2F28%2F4ce628f9aeed85f753acf26bfabf585055d2471d
RUN1946_ANN_CONUS.zip,18388144,18.388144,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__58%2F65%2Fa2%2F5865a218a63d2e811c9227280712362ab3ce33f5
RUN1971_ANN_CONUS.zip,18347613,18.347613,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__23%2Fd7%2Fd2%2F23d7d22a6dbae575bc5cc84b48338412eac1407c
RUN2014_ANN_CONUS.zip,17975003,17.975003,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__07%2Fd8%2F3f%2F07d83fa41c375c6d25f7988304603c823262ef26
RUN1965_ANN_CONUS.zip,18689109,18.689109,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__23%2F6a%2F5d%2F236a5de9ff02d075d5ed32dfa34307777b24cbde
RUN2002_ANN_CONUS.zip,17731067,17.731067,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__da%2F11%2F88%2Fda11884da5189dbaf603612928202b88b0fbe8bb
RUN1968_ANN_CONUS.zip,18179008,18.179008,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__58%2Fee%2Fc9%2F58eec96315aadaa5058d6e647bf27d85ea9f8c2b
RUN2000_ANN_CONUS.zip,17841223,17.841223,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__9b%2F2a%2F92%2F9b2a92432298bef2d20b3b8993358dbcd8e95f40
RUN1970_ANN_CONUS.zip,18355812,18.355812,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__bf%2Fa9%2F23%2Fbfa92316c1ef0d7d93693238cc25e9613405adcd
RUN1984_ANN_CONUS.zip,18865315,18.865315,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__10%2F0c%2Fbf%2F100cbf4632fa329486a6363068078cbd378f09e1
RUN1978_ANN_CONUS.zip,18872178,18.872177999999998,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__fe%2Fce%2F9f%2Ffece9f03c97e64ce1b50304cdc13e2a72f42f67b
RUN1981_ANN_CONUS.zip,18161982,18.161982,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__36%2F85%2Fdd%2F3685dd77b5a57c9adc1a32706a5a334e10dc14a7
RUN1962_ANN_CONUS.zip,18458855,18.458855,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__83%2F71%2Fba%2F8371baa0052af1455522ab8414dc26e130bac16f
RUN1951_ANN_CONUS.zip,18337721,18.337721,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__12%2F03%2Ffc%2F1203fcb6425033f417b9605990bd60dae8ea72ea
RUN1974_ANN_CONUS.zip,18581998,18.581998,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__34%2F10%2Fbc%2F3410bc2ee64dddfe3f930c3e386fbcedf118e0b6
RUN1979_ANN_CONUS.zip,18962557,18.962557,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__cf%2F1e%2F5c%2Fcf1e5c52a6159a30d2c68a420029f7dd72819bbd
RUN2005_ANN_CONUS.zip,18262942,18.262942,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__b7%2F7a%2F10%2Fb77a10fa1c4d3ed828ce2b7ccead00d1203a2506
RUN1945_ANN_CONUS.zip,18657416,18.657415999999998,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__51%2F66%2F45%2F516645a7e56f8cefe3b02b90ca9cb5319eeb5a3e
RUN1958_ANN_CONUS.zip,18502614,18.502613999999998,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__ca%2F39%2Fed%2Fca39ed204817b6e6473c5314552bc7597ce2cc80
RUN1980_ANN_CONUS.zip,18366498,18.366498,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__b0%2F4f%2F65%2Fb04f658a204e3025a211ffb45f6d60d47ce2479c
RUN1985_ANN_CONUS.zip,18529678,18.529678,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__b3%2Fdf%2F9d%2Fb3df9d365f143986c6afc5df48e94c8692f82074
RUN1975_ANN_CONUS.zip,18716933,18.716932999999997,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__03%2F95%2F45%2F039545008e7c3916173a0ea206bb04db82eddb0e
RUN1986_ANN_CONUS.zip,18916048,18.916048,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__9d%2F82%2F0e%2F9d820ea106bd2d19eb57d3363825f2602dabab36
RUN1992_ANN_CONUS.zip,18538775,18.538774999999998,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__8d%2F5f%2Fba%2F8d5fba1de6b95eb93233e00c610a360162c9ae59
RUN1972_ANN_CONUS.zip,18538027,18.538027,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__ca%2F44%2F77%2Fca44773c92ad43280966cdf395c43c04280d08cd
RUN1959_ANN_CONUS.zip,18124015,18.124015,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__6b%2F59%2F6f%2F6b596f70216e41b07eeccd9ea69527d959742ec2
RUN1967_ANN_CONUS.zip,18520152,18.520152,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__dd%2Fe4%2F1f%2Fdde41f7b47cd3d17b1a89b26197fa1c33bd40af4
RUN1999_ANN_CONUS.zip,18439379,18.439379,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__d4%2Fbf%2F55%2Fd4bf55e8af1c04b86d65e17e2928c5e142aaa313
RUN2003_ANN_CONUS.zip,18016444,18.016444,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__cc%2F45%2F60%2Fcc4560713ca82530733f0133c0f1d48c21e59afb
RUN1998_ANN_CONUS.zip,18780522,18.780521999999998,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__7c%2F6b%2F64%2F7c6b6440e74af88dff39c8914fd3667d426d5451
RUN2009_ANN_CONUS.zip,18210073,18.210072999999998,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__1a%2F34%2F5c%2F1a345cebf9dfec9812e100048d30bb940195c854
RUN1982_ANN_CONUS.zip,18988805,18.988805,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__44%2Fca%2F62%2F44ca62474dc9febad6d9fa07d2ff6bc208df068f
RUN1996_ANN_CONUS.zip,18667129,18.667129,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__6d%2Fce%2Fd5%2F6dced5986d87fc8ddc78edc14790508faf75cd5b
RUN2001_ANN_CONUS.zip,18130505,18.130505,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__80%2F9d%2F91%2F809d91adb85e7a0a7c13e757a3eedadfc234679e
RUN2010_ANN_CONUS.zip,18330104,18.330104,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__68%2Fa4%2F68%2F68a468d362c4f36129566473cbc08e0ca41973c3
RUN1969_ANN_CONUS.zip,18739301,18.739300999999998,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__60%2F47%2F01%2F6047010edc421d19fece71bc49d4fa24a3c82b37
RUN1991_ANN_CONUS.zip,18415557,18.415557,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__cc%2F8c%2F16%2Fcc8c16198ec24f56ca77774750e83ddd65a746fc
RUN1997_ANN_CONUS.zip,18743315,18.743315,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__d0%2Fcf%2F89%2Fd0cf8960e60a3fa9331b3f87ee2d0d481e3521cd
RUN2004_ANN_CONUS.zip,18407600,18.4076,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__f3%2F55%2F9a%2Ff3559a8c4d702a11a068bfd95fc8902045a39006
RUN1987_ANN_CONUS.zip,18229076,18.229076,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__62%2F7f%2F53%2F627f53d8d7271e42b502e6ac66e18fdf3ef0ce8a
RUN2011_ANN_CONUS.zip,18758208,18.758208,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__51%2Fe7%2F31%2F51e73189d83468f61e5c4af216185db19cf8a5b0
RUN1990_ANN_CONUS.zip,18110970,18.11097,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__81%2F77%2F49%2F8177490f9ecdffeb1acb752b76378c3f31d8656d
RUN1994_ANN_CONUS.zip,18226901,18.226900999999998,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__2d%2Fe8%2F83%2F2de883134b0ba486c509e9ed6488c2a27f56211d
RUN2008_ANN_CONUS.zip,18395019,18.395018999999998,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__4a%2F19%2F84%2F4a1984cd7c2551813bd0e08b713a65b738f4b34d
RUN1983_ANN_CONUS.zip,19126299,19.126299,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__4a%2F17%2F68%2F4a176886364689ccae6cbdfcad54deaede96c22b
RUN1973_ANN_CONUS.zip,19132196,19.132196,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__b3%2Fc5%2Fc9%2Fb3c5c972b67d94c626e308f0da3590fca272b3e5
RUN2015_ANN_CONUS.zip,18997631,18.997631,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__e6%2F70%2Fad%2Fe670ada7ad583aa308d534ed818aa6d293e170e3
RUN1993_ANN_CONUS.zip,19290782,19.290782,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__d7%2Fda%2F7d%2Fd7da7d22a763cdd6c7f5e8981e9bbee29418e36f
RUN1995_ANN_CONUS.zip,19249827,19.249827,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__86%2F2a%2Fca%2F862acae9ceeccf5b60b0deb6a70a3ef9533e7a43
NHDV2_Annual_RUN_WB4515_CONUS.xml,18101,0.018101,https://www.sciencebase.gov/catalog/file/get/57bf5e25e4b0f2f0ceb75b77?f=__disk__38%2Fb1%2F28%2F38b12888e3dc504c7865436e956f8b75a973c244
TAV1947_ANN_CONUS.zip,14538810,14.53881,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__80%2F5c%2F5c%2F805c5c709322f8f5b3f082346f8d2566b9c9d18c
TAV1945_ANN_CONUS.zip,14563989,14.563989,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__9d%2F2b%2F2c%2F9d2b2ce1f01f1733d7b35066e60f92eec8e79f96
TAV1948_ANN_CONUS.zip,14530463,14.530463,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__09%2F52%2F27%2F095227fb9b4b4a145e78185361f8004266eeb4b7
TAV1950_ANN_CONUS.zip,14574527,14.574527,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__07%2F2d%2Fa3%2F072da39e99e2f992241c5c75cf274ba19605cacd
TAV1949_ANN_CONUS.zip,14520390,14.520389999999999,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__7e%2F44%2F7e%2F7e447eba3e03bfb4410df33bc62b0ff53aca57c6
TAV1946_ANN_CONUS.zip,14561894,14.561893999999999,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__cc%2F4b%2Fca%2Fcc4bca17be58ada16a8992e1552ce54aca0bddfe
TAV1952_ANN_CONUS.zip,14541579,14.541578999999999,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__88%2F69%2F1e%2F88691e6d7d27c930db0b6177c704c4795185a8e5
TAV1953_ANN_CONUS.zip,14554789,14.554789,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__f9%2F19%2F4d%2Ff9194d4ef2192b29a44d7c27f406a8c8e37415fa
TAV1951_ANN_CONUS.zip,14582967,14.582967,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__20%2F1a%2F18%2F201a185a067574fc21bab9b4eb3128d515573ae3
TAV1954_ANN_CONUS.zip,14567279,14.567279,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__7f%2F36%2F40%2F7f36404a1e5edbe5823dc2344b938c37dfbf068f
TAV1955_ANN_CONUS.zip,14559349,14.559349,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__ca%2Ff6%2Fe0%2Fcaf6e01f6d9a5b080b6e64e6c516cfea117ae934
TAV1958_ANN_CONUS.zip,14522033,14.522032999999999,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__a6%2Fe3%2F95%2Fa6e395fbebb30b95fa566c0928c86e27fdbed9e4
TAV1961_ANN_CONUS.zip,14521798,14.521797999999999,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__b9%2Fa1%2F60%2Fb9a160bf383f6ecf809251d23746d9983b973e8d
TAV1956_ANN_CONUS.zip,14567536,14.567535999999999,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__0e%2F3f%2F81%2F0e3f81520059f6e23f77aaec45634deff5fc9ebb
TAV1960_ANN_CONUS.zip,14515501,14.515500999999999,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__59%2F5b%2F28%2F595b28c537a91e32c199fbb06f664857a955c32c
TAV1959_ANN_CONUS.zip,14523848,14.523848,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__19%2Fa1%2F48%2F19a1483ff6bf47fef16ac78a3612a9820810292f
TAV1957_ANN_CONUS.zip,14552505,14.552505,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__09%2F4f%2F0a%2F094f0a73450d126849791d37a38f2b847d574107
TAV1962_ANN_CONUS.zip,14517174,14.517173999999999,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__a3%2F36%2F15%2Fa33615046c70d1d7b37e8707d6135f0614b5558b
TAV1963_ANN_CONUS.zip,14558140,14.55814,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__82%2F9c%2F68%2F829c689cdee2505e0c9bfbc8ad54da7be4947ef0
TAV1966_ANN_CONUS.zip,14559300,14.559299999999999,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__50%2F51%2F56%2F505156d3dfd65df646d7dbeb203a0aecaf741836
TAV1964_ANN_CONUS.zip,14597742,14.597742,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__fc%2Fc2%2F7b%2Ffcc27b147d99b19e8635408a291e056d0446be41
TAV1965_ANN_CONUS.zip,14586679,14.586679,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__38%2F57%2F5c%2F38575c70ae04a5e8ddfd16e1157baef50ad793e3
TAV1968_ANN_CONUS.zip,14571366,14.571366,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__3e%2Ff2%2Fc5%2F3ef2c53a3174d3fa4c0e8957dfab6245976a3768
TAV1971_ANN_CONUS.zip,14598313,14.598313,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__ab%2F2d%2F47%2Fab2d474c8f9e7bfed43f89a985c90a8260d8b386
TAV1970_ANN_CONUS.zip,14594000,14.594,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__8d%2F10%2F67%2F8d1067479d7f232c47a2039589def61669b3157f
TAV1969_ANN_CONUS.zip,14586197,14.586196999999999,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__b9%2Fa6%2F60%2Fb9a660e4302195a0c74a1a72b48f722064f94ca0
TAV1967_ANN_CONUS.zip,14607066,14.607066,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__26%2F13%2F25%2F261325148e124ae1711d093f00161d8cacc46043
TAV1974_ANN_CONUS.zip,14641077,14.641077,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__a8%2Fcb%2F4f%2Fa8cb4fe0ae7318889f012e4a82afc4cc702fd9b7
TAV1972_ANN_CONUS.zip,14607086,14.607085999999999,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__0d%2F21%2F68%2F0d2168f88461608324d0b97d0ffab11d715b0523
TAV1973_ANN_CONUS.zip,14558746,14.558746,https://www.sciencebase.gov/catalog/file/get/5787ea72e4b0d27deb377b6d?f=__disk__93%2F04%2F0b%2F93040b155f390a5b955cf32d5eb2a3e76facf0c4
